"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 26, 2018","3,134.89","3,157.11","3,157.11","3,090.85","54.19M","-0.93%"
"Oct 25, 2018","3,164.40","3,126.69","3,166.44","3,107.88","52.19M","1.09%"
"Oct 24, 2018","3,130.33","3,144.16","3,185.99","3,128.93","44.59M","-0.34%"
"Oct 23, 2018","3,140.94","3,179.07","3,179.07","3,132.29","51.16M","-1.54%"
"Oct 22, 2018","3,190.09","3,217.55","3,245.87","3,187.50","42.62M","-0.65%"
"Oct 19, 2018","3,210.82","3,210.82","3,225.64","3,183.20","65.46M","-0.02%"
"Oct 18, 2018","3,211.59","3,241.79","3,258.34","3,211.59","48.62M","-0.97%"
"Oct 17, 2018","3,243.08","3,260.29","3,282.23","3,230.30","37.55M","-0.44%"
"Oct 16, 2018","3,257.34","3,211.47","3,260.81","3,208.14","41.60M","1.46%"
"Oct 15, 2018","3,210.37","3,193.79","3,214.91","3,180.61","31.36M","0.50%"
"Oct 12, 2018","3,194.41","3,219.19","3,245.16","3,193.40","43.63M","-0.46%"
"Oct 11, 2018","3,209.19","3,245.58","3,254.37","3,206.20","58.43M","-1.77%"
"Oct 10, 2018","3,266.90","3,321.59","3,321.59","3,266.23","45.42M","-1.65%"
"Oct 09, 2018","3,321.79","3,311.34","3,327.53","3,278.02","49.33M","0.36%"
"Oct 08, 2018","3,309.72","3,338.02","3,338.02","3,306.28","40.63M","-1.07%"
"Oct 05, 2018","3,345.51","3,374.27","3,377.70","3,343.67","38.44M","-0.88%"
"Oct 04, 2018","3,375.08","3,400.12","3,400.15","3,371.22","43.22M","-0.89%"
"Oct 03, 2018","3,405.48","3,395.16","3,414.23","3,389.52","39.81M","0.49%"
"Oct 02, 2018","3,388.99","3,403.59","3,403.59","3,370.95","47.62M","-0.74%"
"Oct 01, 2018","3,414.16","3,399.96","3,425.45","3,398.34","40.33M","0.44%"
"Sep 28, 2018","3,399.20","3,440.40","3,440.40","3,380.27","70.05M","-1.47%"
"Sep 27, 2018","3,449.79","3,429.58","3,452.41","3,408.48","38.36M","0.48%"
"Sep 26, 2018","3,433.15","3,421.90","3,433.74","3,415.58","34.22M","0.39%"
"Sep 25, 2018","3,419.78","3,410.05","3,425.64","3,408.70","35.90M","0.27%"
"Sep 24, 2018","3,410.44","3,426.85","3,426.85","3,405.42","33.50M","-0.59%"
"Sep 21, 2018","3,430.81","3,407.46","3,436.48","3,407.46","123.50M","0.81%"
"Sep 20, 2018","3,403.12","3,369.00","3,409.22","3,368.37","54.59M","1.03%"
"Sep 19, 2018","3,368.56","3,359.87","3,373.90","3,351.64","45.42M","0.30%"
"Sep 18, 2018","3,358.46","3,343.99","3,368.31","3,337.37","35.56M","0.37%"
"Sep 17, 2018","3,346.11","3,340.04","3,351.35","3,333.47","34.80M","0.04%"
"Sep 14, 2018","3,344.63","3,339.31","3,351.53","3,334.24","30.79M","0.33%"
"Sep 13, 2018","3,333.68","3,325.44","3,354.07","3,323.09","37.02M","0.21%"
"Sep 12, 2018","3,326.60","3,313.98","3,329.55","3,304.80","43.34M","0.45%"
"Sep 11, 2018","3,311.66","3,313.09","3,318.59","3,286.97","35.78M","0.07%"
"Sep 10, 2018","3,309.28","3,291.65","3,323.55","3,288.97","42.17M","0.48%"
"Sep 07, 2018","3,293.36","3,298.01","3,305.63","3,274.40","43.07M","-0.08%"
"Sep 06, 2018","3,295.95","3,315.88","3,328.69","3,295.95","39.78M","-0.59%"
"Sep 05, 2018","3,315.62","3,352.71","3,352.71","3,315.42","54.14M","-1.30%"
"Sep 04, 2018","3,359.36","3,401.25","3,408.25","3,343.98","44.82M","-1.05%"
"Sep 03, 2018","3,394.99","3,391.82","3,397.24","3,382.02","23.26M","0.06%"
"Aug 31, 2018","3,392.90","3,428.63","3,428.63","3,389.92","42.81M","-1.11%"
"Aug 30, 2018","3,430.99","3,452.94","3,452.94","3,423.42","34.61M","-0.73%"
"Aug 29, 2018","3,456.13","3,448.44","3,457.84","3,438.15","26.71M","0.25%"
"Aug 28, 2018","3,447.57","3,459.12","3,463.03","3,447.55","32.42M","-0.24%"
"Aug 27, 2018","3,456.01","3,435.12","3,460.72","3,433.59","19.73M","0.83%"
"Aug 24, 2018","3,427.44","3,419.45","3,436.55","3,419.45","23.01M","0.24%"
"Aug 23, 2018","3,419.26","3,420.60","3,430.37","3,416.10","25.14M","-0.03%"
"Aug 22, 2018","3,420.18","3,408.28","3,429.59","3,404.87","30.09M","0.25%"
"Aug 21, 2018","3,411.66","3,390.26","3,424.00","3,387.04","29.32M","0.53%"
"Aug 20, 2018","3,393.67","3,376.38","3,405.17","3,376.38","23.00M","0.61%"
"Aug 17, 2018","3,372.94","3,378.49","3,385.74","3,354.30","37.45M","-0.14%"
"Aug 16, 2018","3,377.56","3,366.01","3,381.63","3,357.49","35.45M","0.55%"
"Aug 15, 2018","3,359.08","3,411.27","3,422.86","3,349.14","38.55M","-1.48%"
"Aug 14, 2018","3,409.44","3,415.08","3,435.12","3,398.38","34.59M","-0.01%"
"Aug 13, 2018","3,409.68","3,423.37","3,424.23","3,400.23","41.68M","-0.48%"
"Aug 10, 2018","3,426.28","3,486.31","3,486.31","3,413.68","58.23M","-1.94%"
"Aug 09, 2018","3,494.13","3,490.37","3,496.97","3,478.28","27.20M","0.02%"
"Aug 08, 2018","3,493.60","3,502.17","3,509.31","3,486.57","30.39M","-0.31%"
"Aug 07, 2018","3,504.37","3,487.03","3,514.97","3,487.03","27.82M","0.60%"
"Aug 06, 2018","3,483.30","3,483.19","3,502.35","3,472.01","29.32M","0.03%"
"Aug 03, 2018","3,482.40","3,474.82","3,491.47","3,470.26","33.50M","0.38%"
"Aug 02, 2018","3,469.21","3,505.11","3,505.11","3,460.14","52.67M","-1.14%"
"Aug 01, 2018","3,509.23","3,527.82","3,531.61","3,506.68","45.24M","-0.46%"
"Jul 31, 2018","3,525.49","3,512.03","3,536.87","3,509.10","45.89M","0.38%"
"Jul 30, 2018","3,512.31","3,517.56","3,521.42","3,511.90","26.94M","-0.42%"
"Jul 27, 2018","3,527.18","3,512.74","3,529.39","3,509.67","36.21M","0.51%"
"Jul 26, 2018","3,509.26","3,472.82","3,509.38","3,472.82","41.71M","1.18%"
"Jul 25, 2018","3,468.45","3,482.31","3,486.04","3,460.00","32.69M","-0.43%"
"Jul 24, 2018","3,483.31","3,460.66","3,493.98","3,460.48","36.65M","0.85%"
"Jul 23, 2018","3,454.05","3,453.91","3,460.40","3,439.68","26.11M","-0.17%"
"Jul 20, 2018","3,460.03","3,466.41","3,481.83","3,431.95","43.73M","-0.33%"
"Jul 19, 2018","3,471.64","3,481.41","3,486.98","3,466.72","31.41M","-0.39%"
"Jul 18, 2018","3,485.08","3,468.51","3,487.00","3,468.51","33.39M","0.80%"
"Jul 17, 2018","3,457.50","3,445.34","3,461.93","3,429.96","32.89M","0.24%"
"Jul 16, 2018","3,449.08","3,455.17","3,464.39","3,441.88","26.85M","-0.16%"
"Jul 13, 2018","3,454.54","3,454.29","3,466.26","3,447.87","29.76M","0.26%"
"Jul 12, 2018","3,445.49","3,427.21","3,446.55","3,418.06","30.42M","0.68%"
"Jul 11, 2018","3,422.35","3,454.66","3,454.66","3,422.35","34.33M","-1.47%"
"Jul 10, 2018","3,473.31","3,465.25","3,480.44","3,455.98","32.94M","0.37%"
"Jul 09, 2018","3,460.44","3,458.45","3,471.50","3,451.96","27.27M","0.35%"
